path,relevant
nepal_eq/nepal_eq_none_im_17266.jpg,0
nepal_eq/nepal_eq_mild_im_39856.jpg,1
nepal_eq/nepal_eq_none_im_37390.jpg,0
nepal_eq/nepal_eq_none_im_18679.jpg,0
nepal_eq/nepal_eq_mild_im_15735.jpg,1
nepal_eq/nepal_eq_none_im_6261.jpg,0
nepal_eq/nepal_eq_severe_im_23382.jpg,1
nepal_eq/nepal_eq_mild_im_13193.jpg,1
nepal_eq/nepal_eq_none_im_40289.jpg,0
nepal_eq/nepal_eq_mild_im_31115.jpg,1
nepal_eq/nepal_eq_severe_im_6182.jpg,1
nepal_eq/nepal_eq_none_im_9779.jpg,0
nepal_eq/nepal_eq_mild_im_33559.jpg,1
nepal_eq/nepal_eq_none_im_9994.jpg,0
nepal_eq/nepal_eq_none_im_41724.jpg,0
nepal_eq/nepal_eq_none_im_31366.jpg,0
nepal_eq/nepal_eq_mild_im_17289.jpg,1
nepal_eq/nepal_eq_none_im_23603.png,0
nepal_eq/nepal_eq_severe_im_5807.jpg,1
nepal_eq/nepal_eq_none_im_42295.jpg,0
nepal_eq/nepal_eq_severe_im_19814.jpg,1
nepal_eq/nepal_eq_none_im_25738.jpg,0
nepal_eq/nepal_eq_mild_im_30565.jpg,1
nepal_eq/nepal_eq_severe_im_11254.jpg,1
nepal_eq/nepal_eq_none_im_14581.jpg,0
nepal_eq/nepal_eq_none_im_15374.jpg,0
nepal_eq/nepal_eq_none_im_43012.jpg,0
nepal_eq/nepal_eq_none_im_14662.jpg,0
nepal_eq/nepal_eq_severe_im_579.jpg,1
nepal_eq/nepal_eq_none_im_34463.jpg,0
nepal_eq/nepal_eq_none_im_35186.jpg,0
nepal_eq/nepal_eq_none_im_12058.jpg,0
nepal_eq/nepal_eq_severe_im_20376.jpg,1
nepal_eq/nepal_eq_none_im_35310.jpg,0
nepal_eq/nepal_eq_severe_im_17437.jpg,1
nepal_eq/nepal_eq_mild_im_20174.jpg,1
nepal_eq/nepal_eq_none_im_1077.jpg,0
nepal_eq/nepal_eq_none_im_14194.jpg,0
nepal_eq/nepal_eq_none_im_11986.jpg,0
nepal_eq/nepal_eq_none_im_10513.jpg,0
nepal_eq/nepal_eq_severe_im_40882.jpg,1
nepal_eq/nepal_eq_severe_im_20640.jpg,1
nepal_eq/nepal_eq_severe_im_31343.jpg,1
nepal_eq/nepal_eq_none_im_36883.jpg,0
nepal_eq/nepal_eq_severe_im_35296.jpg,1
nepal_eq/nepal_eq_none_im_38167.jpg,0
nepal_eq/nepal_eq_severe_im_876.jpg,1
nepal_eq/nepal_eq_none_im_41730.jpg,0
nepal_eq/nepal_eq_none_im_20563.jpg,0
nepal_eq/nepal_eq_none_im_39549.jpg,0
nepal_eq/nepal_eq_severe_im_41096.jpg,1
nepal_eq/nepal_eq_severe_im_33826.jpg,1
nepal_eq/nepal_eq_severe_im_10686.jpg,1
nepal_eq/nepal_eq_none_im_21768.jpg,0
nepal_eq/nepal_eq_none_im_21357.jpg,0
nepal_eq/nepal_eq_severe_im_42818.jpg,1
nepal_eq/nepal_eq_severe_im_42935.jpg,1
nepal_eq/nepal_eq_severe_im_39573.jpg,1
nepal_eq/nepal_eq_severe_im_8971.jpg,1
nepal_eq/nepal_eq_severe_im_20440.jpg,1
nepal_eq/nepal_eq_none_im_30865.jpg,0
nepal_eq/nepal_eq_none_im_42365.jpg,0
nepal_eq/nepal_eq_severe_im_17271.png,1
nepal_eq/nepal_eq_severe_im_27690.jpg,1
nepal_eq/nepal_eq_none_im_92.jpg,0
nepal_eq/nepal_eq_severe_im_16893.jpg,1
nepal_eq/nepal_eq_severe_im_8422.jpg,1
nepal_eq/nepal_eq_severe_im_21523.jpg,1
nepal_eq/nepal_eq_mild_im_8386.jpg,1
nepal_eq/nepal_eq_severe_im_9579.jpg,1
nepal_eq/nepal_eq_none_im_35702.jpg,0
nepal_eq/nepal_eq_none_im_21472.jpg,0
nepal_eq/nepal_eq_severe_im_37327.jpg,1
nepal_eq/nepal_eq_none_im_26102.jpg,0
nepal_eq/nepal_eq_none_im_40724.jpg,0
nepal_eq/nepal_eq_none_im_34342.jpg,0
nepal_eq/nepal_eq_none_im_30238.jpg,0
nepal_eq/nepal_eq_severe_im_40053.jpg,1
nepal_eq/nepal_eq_severe_im_34240.jpg,1
nepal_eq/nepal_eq_severe_im_19089.jpg,1
nepal_eq/nepal_eq_none_im_28366.jpg,0
nepal_eq/nepal_eq_none_im_15442.jpg,0
nepal_eq/nepal_eq_severe_im_14926.jpg,1
nepal_eq/nepal_eq_none_im_34486.jpg,0
nepal_eq/nepal_eq_none_im_35388.jpg,0
nepal_eq/nepal_eq_mild_im_42876.jpg,1
nepal_eq/nepal_eq_severe_im_9934.jpg,1
nepal_eq/nepal_eq_none_im_35490.jpg,0
nepal_eq/nepal_eq_severe_im_25881.jpg,1
nepal_eq/nepal_eq_none_im_34179.jpg,0
nepal_eq/nepal_eq_severe_im_1076.jpg,1
nepal_eq/nepal_eq_severe_im_21179.jpg,1
nepal_eq/nepal_eq_none_im_38296.jpg,0
nepal_eq/nepal_eq_severe_im_21409.jpg,1
nepal_eq/nepal_eq_severe_im_14941.jpg,1
nepal_eq/nepal_eq_severe_im_39322.jpg,1
nepal_eq/nepal_eq_none_im_7003.jpg,0
nepal_eq/nepal_eq_none_im_6592.jpg,0
nepal_eq/nepal_eq_none_im_23249.jpg,0
nepal_eq/nepal_eq_none_im_23569.jpg,0
nepal_eq/nepal_eq_none_im_20172.jpg,0
nepal_eq/nepal_eq_none_im_12084.jpg,0
nepal_eq/nepal_eq_severe_im_7926.png,1
nepal_eq/nepal_eq_none_im_5033.jpg,0
nepal_eq/nepal_eq_severe_im_834.jpg,1
nepal_eq/nepal_eq_mild_im_27877.jpg,1
nepal_eq/nepal_eq_severe_im_42037.jpg,1
nepal_eq/nepal_eq_none_im_20335.jpg,0
nepal_eq/nepal_eq_severe_im_41513.jpg,1
nepal_eq/nepal_eq_severe_im_9204.jpg,1
nepal_eq/nepal_eq_none_im_12964.jpg,0
nepal_eq/nepal_eq_none_im_17436.jpg,0
nepal_eq/nepal_eq_none_im_10250.png,0
nepal_eq/nepal_eq_severe_im_22900.jpg,1
nepal_eq/nepal_eq_severe_im_35665.jpg,1
nepal_eq/nepal_eq_none_im_30309.jpg,0
nepal_eq/nepal_eq_severe_im_15450.jpg,1
nepal_eq/nepal_eq_none_im_17558.jpg,0
nepal_eq/nepal_eq_severe_im_12029.jpg,1
nepal_eq/nepal_eq_none_im_39499.jpg,0
nepal_eq/nepal_eq_severe_im_29641.jpg,1
nepal_eq/nepal_eq_none_im_18040.jpg,0
nepal_eq/nepal_eq_severe_im_19472.jpg,1
nepal_eq/nepal_eq_severe_im_13017.jpg,1
nepal_eq/nepal_eq_none_im_11913.jpg,0
nepal_eq/nepal_eq_severe_im_39144.jpg,1
nepal_eq/nepal_eq_severe_im_11751.jpg,1
nepal_eq/nepal_eq_severe_im_13467.jpg,1
nepal_eq/nepal_eq_severe_im_36952.jpg,1
nepal_eq/nepal_eq_severe_im_18313.png,1
nepal_eq/nepal_eq_none_im_38206.jpg,0
nepal_eq/nepal_eq_none_im_21317.jpg,0
nepal_eq/nepal_eq_severe_im_33398.jpg,1
nepal_eq/nepal_eq_severe_im_13322.jpg,1
nepal_eq/nepal_eq_severe_im_23492.jpg,1
nepal_eq/nepal_eq_none_im_41397.jpg,0
nepal_eq/nepal_eq_none_im_41437.jpg,0
nepal_eq/nepal_eq_severe_im_6753.jpg,1
nepal_eq/nepal_eq_none_im_8750.jpg,0
nepal_eq/nepal_eq_none_im_29010.jpg,0
nepal_eq/nepal_eq_none_im_9283.jpg,0
nepal_eq/nepal_eq_severe_im_22637.jpg,1
nepal_eq/nepal_eq_severe_im_33372.jpg,1
nepal_eq/nepal_eq_mild_im_18986.jpg,1
nepal_eq/nepal_eq_severe_im_41083.jpg,1
nepal_eq/nepal_eq_none_im_15029.jpg,0
nepal_eq/nepal_eq_none_im_27904.jpg,0
nepal_eq/nepal_eq_severe_im_28392.jpg,1
nepal_eq/nepal_eq_severe_im_7662.jpg,1
nepal_eq/nepal_eq_mild_im_40250.jpg,1
nepal_eq/nepal_eq_severe_im_36229.jpg,1
nepal_eq/nepal_eq_none_im_37982.jpg,0
nepal_eq/nepal_eq_severe_im_40892.jpg,1
nepal_eq/nepal_eq_none_im_23641.jpg,0
nepal_eq/nepal_eq_severe_im_41330.jpg,1
nepal_eq/nepal_eq_severe_im_41687.jpg,1
nepal_eq/nepal_eq_none_im_23564.jpg,0
nepal_eq/nepal_eq_severe_im_40600.jpg,1
nepal_eq/nepal_eq_severe_im_36417.jpg,1
nepal_eq/nepal_eq_severe_im_37265.jpg,1
nepal_eq/nepal_eq_none_im_8745.jpg,0
nepal_eq/nepal_eq_none_im_5892.jpg,0
nepal_eq/nepal_eq_none_im_37137.jpg,0
nepal_eq/nepal_eq_none_im_27750.jpg,0
nepal_eq/nepal_eq_none_im_37402.jpg,0
nepal_eq/nepal_eq_mild_im_14233.png,1
nepal_eq/nepal_eq_severe_im_31164.jpg,1
nepal_eq/nepal_eq_severe_im_34565.jpg,1
nepal_eq/nepal_eq_severe_im_19827.jpg,1
nepal_eq/nepal_eq_severe_im_42748.jpg,1
nepal_eq/nepal_eq_mild_im_42553.jpg,1
nepal_eq/nepal_eq_none_im_32699.jpg,0
nepal_eq/nepal_eq_none_im_43014.jpg,0
nepal_eq/nepal_eq_severe_im_9338.jpg,1
nepal_eq/nepal_eq_mild_im_10422.jpg,1
nepal_eq/nepal_eq_severe_im_39388.jpg,1
nepal_eq/nepal_eq_severe_im_29150.jpg,1
nepal_eq/nepal_eq_severe_im_19061.jpg,1
nepal_eq/nepal_eq_none_im_9798.jpg,0
nepal_eq/nepal_eq_mild_im_28425.jpg,1
nepal_eq/nepal_eq_none_im_14540.jpg,0
nepal_eq/nepal_eq_none_im_6054.jpg,0
nepal_eq/nepal_eq_severe_im_12465.jpg,1
nepal_eq/nepal_eq_severe_im_35174.jpg,1
nepal_eq/nepal_eq_severe_im_7366.jpg,1
nepal_eq/nepal_eq_severe_im_9576.jpg,1
nepal_eq/nepal_eq_severe_im_37018.jpg,1
nepal_eq/nepal_eq_severe_im_5181.jpg,1
nepal_eq/nepal_eq_severe_im_16799.jpg,1
nepal_eq/nepal_eq_severe_im_14328.jpg,1
nepal_eq/nepal_eq_severe_im_21803.jpg,1
nepal_eq/nepal_eq_severe_im_36485.jpg,1
nepal_eq/nepal_eq_severe_im_24204.jpg,1
nepal_eq/nepal_eq_severe_im_9450.jpg,1
nepal_eq/nepal_eq_severe_im_33127.jpg,1
nepal_eq/nepal_eq_severe_im_23613.jpg,1
nepal_eq/nepal_eq_severe_im_37782.jpg,1
nepal_eq/nepal_eq_none_im_14044.jpg,0
nepal_eq/nepal_eq_none_im_24732.jpg,0
nepal_eq/nepal_eq_none_im_770.jpg,0
nepal_eq/nepal_eq_severe_im_36874.jpg,1
nepal_eq/nepal_eq_mild_im_23451.jpg,1
nepal_eq/nepal_eq_none_im_17761.jpg,0
nepal_eq/nepal_eq_severe_im_41921.jpg,1
nepal_eq/nepal_eq_severe_im_37093.jpg,1
nepal_eq/nepal_eq_mild_im_33344.jpg,1
nepal_eq/nepal_eq_severe_im_27640.jpg,1
nepal_eq/nepal_eq_none_im_26015.jpg,0
nepal_eq/nepal_eq_none_im_38321.jpg,0
nepal_eq/nepal_eq_none_im_10948.jpg,0
nepal_eq/nepal_eq_severe_im_33599.jpg,1
nepal_eq/nepal_eq_none_im_9973.jpg,0
nepal_eq/nepal_eq_severe_im_22807.jpg,1
nepal_eq/nepal_eq_severe_im_38655.jpg,1
nepal_eq/nepal_eq_mild_im_6247.jpg,1
nepal_eq/nepal_eq_none_im_19669.jpg,0
nepal_eq/nepal_eq_severe_im_12789.jpg,1
nepal_eq/nepal_eq_severe_im_28520.jpg,1
nepal_eq/nepal_eq_severe_im_18881.jpg,1
nepal_eq/nepal_eq_mild_im_13227.jpg,1
nepal_eq/nepal_eq_none_im_25720.jpg,0
nepal_eq/nepal_eq_mild_im_25035.jpg,1
nepal_eq/nepal_eq_severe_im_41005.jpg,1
nepal_eq/nepal_eq_severe_im_35877.jpg,1
nepal_eq/nepal_eq_severe_im_17228.jpg,1
nepal_eq/nepal_eq_severe_im_20614.jpg,1
nepal_eq/nepal_eq_severe_im_32009.jpg,1
nepal_eq/nepal_eq_none_im_17913.jpg,0
nepal_eq/nepal_eq_severe_im_43113.jpg,1
nepal_eq/nepal_eq_none_im_11906.jpg,0
nepal_eq/nepal_eq_severe_im_26277.jpg,1
nepal_eq/nepal_eq_none_im_20451.jpg,0
nepal_eq/nepal_eq_none_im_1038.jpg,0
nepal_eq/nepal_eq_mild_im_25613.jpg,1
nepal_eq/nepal_eq_none_im_6196.jpg,0
nepal_eq/nepal_eq_none_im_38631.jpg,0
nepal_eq/nepal_eq_severe_im_39400.jpg,1
nepal_eq/nepal_eq_none_im_34547.jpg,0
nepal_eq/nepal_eq_severe_im_34285.jpg,1
nepal_eq/nepal_eq_none_im_6330.jpg,0
nepal_eq/nepal_eq_none_im_13628.jpg,0
nepal_eq/nepal_eq_none_im_13244.jpg,0
nepal_eq/nepal_eq_severe_im_34884.jpg,1
nepal_eq/nepal_eq_severe_im_22478.jpg,1
nepal_eq/nepal_eq_none_im_11808.jpg,0
nepal_eq/nepal_eq_none_im_14858.jpg,0
nepal_eq/nepal_eq_none_im_766.jpg,0
nepal_eq/nepal_eq_severe_im_26440.jpg,1
nepal_eq/nepal_eq_severe_im_25692.jpg,1
nepal_eq/nepal_eq_severe_im_11514.jpg,1
nepal_eq/nepal_eq_severe_im_28632.jpg,1
nepal_eq/nepal_eq_none_im_15494.jpg,0
nepal_eq/nepal_eq_severe_im_24262.jpg,1
nepal_eq/nepal_eq_severe_im_5200.jpg,1
nepal_eq/nepal_eq_none_im_29195.jpg,0
nepal_eq/nepal_eq_none_im_42009.jpg,0
nepal_eq/nepal_eq_mild_im_28270.jpg,1
nepal_eq/nepal_eq_severe_im_14644.jpg,1
nepal_eq/nepal_eq_severe_im_15629.jpg,1
nepal_eq/nepal_eq_severe_im_33349.jpg,1
nepal_eq/nepal_eq_severe_im_20543.jpg,1
nepal_eq/nepal_eq_severe_im_32336.jpg,1
nepal_eq/nepal_eq_none_im_16958.jpg,0
nepal_eq/nepal_eq_none_im_10371.jpg,0
nepal_eq/nepal_eq_severe_im_5540.jpg,1
nepal_eq/nepal_eq_none_im_40266.jpg,0
nepal_eq/nepal_eq_severe_im_38105.jpg,1
nepal_eq/nepal_eq_none_im_17076.jpg,0
nepal_eq/nepal_eq_none_im_8626.jpg,0
nepal_eq/nepal_eq_severe_im_23496.jpg,1
nepal_eq/nepal_eq_none_im_25160.jpg,0
nepal_eq/nepal_eq_none_im_42097.jpg,0
nepal_eq/nepal_eq_severe_im_13156.jpg,1
nepal_eq/nepal_eq_none_im_17043.jpg,0
nepal_eq/nepal_eq_mild_im_38359.jpg,1
nepal_eq/nepal_eq_none_im_17739.jpg,0
nepal_eq/nepal_eq_severe_im_10274.jpg,1
nepal_eq/nepal_eq_severe_im_36123.jpg,1
nepal_eq/nepal_eq_severe_im_7260.jpg,1
nepal_eq/nepal_eq_none_im_38419.jpg,0
nepal_eq/nepal_eq_severe_im_26325.jpg,1
nepal_eq/nepal_eq_none_im_30250.jpg,0
nepal_eq/nepal_eq_mild_im_481.jpg,1
nepal_eq/nepal_eq_mild_im_13943.jpg,1
nepal_eq/nepal_eq_none_im_15837.jpg,0
nepal_eq/nepal_eq_none_im_6873.jpg,0
nepal_eq/nepal_eq_none_im_30042.jpg,0
nepal_eq/nepal_eq_severe_im_23114.jpg,1
nepal_eq/nepal_eq_severe_im_202.jpg,1
nepal_eq/nepal_eq_none_im_30767.jpg,0
nepal_eq/nepal_eq_mild_im_34282.jpg,1
nepal_eq/nepal_eq_none_im_8608.jpg,0
nepal_eq/nepal_eq_none_im_30046.jpg,0
nepal_eq/nepal_eq_mild_im_26469.jpg,1
nepal_eq/nepal_eq_none_im_21429.jpg,0
nepal_eq/nepal_eq_severe_im_12506.jpg,1
nepal_eq/nepal_eq_mild_im_7420.jpg,1
nepal_eq/nepal_eq_mild_im_24807.jpg,1
nepal_eq/nepal_eq_severe_im_40952.png,1
nepal_eq/nepal_eq_none_im_42105.jpg,0
nepal_eq/nepal_eq_severe_im_18846.jpg,1
nepal_eq/nepal_eq_severe_im_42886.jpg,1
nepal_eq/nepal_eq_none_im_13271.jpg,0
nepal_eq/nepal_eq_severe_im_34093.jpg,1
nepal_eq/nepal_eq_severe_im_25500.jpg,1
nepal_eq/nepal_eq_mild_im_30214.jpg,1
nepal_eq/nepal_eq_none_im_42332.jpg,0
nepal_eq/nepal_eq_mild_im_36147.jpg,1
nepal_eq/nepal_eq_severe_im_22008.jpg,1
nepal_eq/nepal_eq_severe_im_41882.jpg,1
nepal_eq/nepal_eq_severe_im_13674.jpg,1
nepal_eq/nepal_eq_severe_im_26395.jpg,1
nepal_eq/nepal_eq_severe_im_36637.jpg,1
nepal_eq/nepal_eq_mild_im_34311.jpg,1
nepal_eq/nepal_eq_severe_im_39885.jpg,1
nepal_eq/nepal_eq_severe_im_38411.jpg,1
nepal_eq/nepal_eq_none_im_11876.jpg,0
nepal_eq/nepal_eq_severe_im_22990.jpg,1
nepal_eq/nepal_eq_severe_im_25624.jpg,1
nepal_eq/nepal_eq_severe_im_14473.jpg,1
nepal_eq/nepal_eq_none_im_32104.jpg,0
nepal_eq/nepal_eq_severe_im_38379.jpg,1
nepal_eq/nepal_eq_mild_im_18098.jpg,1
nepal_eq/nepal_eq_none_im_35241.jpg,0
nepal_eq/nepal_eq_severe_im_9577.jpg,1
nepal_eq/nepal_eq_mild_im_35575.jpg,1
nepal_eq/nepal_eq_severe_im_25462.jpg,1
nepal_eq/nepal_eq_none_im_37739.jpg,0
nepal_eq/nepal_eq_none_im_20501.jpg,0
nepal_eq/nepal_eq_none_im_31657.jpg,0
nepal_eq/nepal_eq_none_im_41159.jpg,0
nepal_eq/nepal_eq_none_im_16062.jpg,0
nepal_eq/nepal_eq_severe_im_40004.jpg,1
nepal_eq/nepal_eq_severe_im_31341.jpg,1
nepal_eq/nepal_eq_none_im_30148.jpg,0
nepal_eq/nepal_eq_severe_im_39520.jpg,1
nepal_eq/nepal_eq_mild_im_10400.jpg,1
nepal_eq/nepal_eq_severe_im_14491.jpg,1
nepal_eq/nepal_eq_severe_im_40889.jpg,1
nepal_eq/nepal_eq_none_im_29092.jpg,0
nepal_eq/nepal_eq_none_im_26456.jpg,0
nepal_eq/nepal_eq_none_im_31063.jpg,0
nepal_eq/nepal_eq_none_im_33184.jpg,0
nepal_eq/nepal_eq_mild_im_35756.jpg,1
nepal_eq/nepal_eq_mild_im_21434.jpg,1
nepal_eq/nepal_eq_mild_im_11566.jpg,1
nepal_eq/nepal_eq_mild_im_14908.jpg,1
nepal_eq/nepal_eq_none_im_17460.jpg,0
nepal_eq/nepal_eq_severe_im_30328.jpg,1
nepal_eq/nepal_eq_none_im_293.jpg,0
nepal_eq/nepal_eq_none_im_39682.jpg,0
nepal_eq/nepal_eq_severe_im_14635.jpg,1
nepal_eq/nepal_eq_none_im_24309.jpg,0
nepal_eq/nepal_eq_severe_im_22803.jpg,1
nepal_eq/nepal_eq_none_im_40364.jpg,0
nepal_eq/nepal_eq_severe_im_33545.jpg,1
nepal_eq/nepal_eq_severe_im_13149.jpg,1
nepal_eq/nepal_eq_none_im_33177.jpg,0
nepal_eq/nepal_eq_severe_im_6100.jpg,1
nepal_eq/nepal_eq_none_im_35875.jpg,0
nepal_eq/nepal_eq_severe_im_42961.jpg,1
nepal_eq/nepal_eq_severe_im_23892.jpg,1
nepal_eq/nepal_eq_severe_im_30100.jpg,1
nepal_eq/nepal_eq_severe_im_32540.jpg,1
nepal_eq/nepal_eq_mild_im_20442.jpg,1
nepal_eq/nepal_eq_none_im_42784.jpg,0
nepal_eq/nepal_eq_severe_im_36215.jpg,1
nepal_eq/nepal_eq_none_im_34473.jpg,0
nepal_eq/nepal_eq_none_im_29221.jpg,0
nepal_eq/nepal_eq_none_im_35832.jpg,0
nepal_eq/nepal_eq_none_im_42280.jpg,0
nepal_eq/nepal_eq_none_im_32552.jpg,0
nepal_eq/nepal_eq_severe_im_17859.jpg,1
nepal_eq/nepal_eq_severe_im_9795.jpg,1
nepal_eq/nepal_eq_none_im_8683.jpg,0
nepal_eq/nepal_eq_mild_im_5479.jpg,1
nepal_eq/nepal_eq_severe_im_18774.jpg,1
nepal_eq/nepal_eq_none_im_43033.jpg,0
nepal_eq/nepal_eq_none_im_20345.jpg,0
nepal_eq/nepal_eq_severe_im_10941.jpg,1
nepal_eq/nepal_eq_none_im_40466.jpg,0
nepal_eq/nepal_eq_severe_im_6782.jpg,1
nepal_eq/nepal_eq_severe_im_15775.jpg,1
nepal_eq/nepal_eq_severe_im_24526.jpg,1
nepal_eq/nepal_eq_severe_im_22927.jpg,1
nepal_eq/nepal_eq_none_im_35991.jpg,0
nepal_eq/nepal_eq_severe_im_32403.jpg,1
nepal_eq/nepal_eq_severe_im_21522.jpg,1
nepal_eq/nepal_eq_none_im_6158.jpg,0
nepal_eq/nepal_eq_none_im_42479.jpg,0
nepal_eq/nepal_eq_severe_im_25909.jpg,1
nepal_eq/nepal_eq_severe_im_5474.jpg,1
nepal_eq/nepal_eq_severe_im_39111.jpg,1
nepal_eq/nepal_eq_severe_im_21277.jpg,1
nepal_eq/nepal_eq_none_im_25705.jpg,0
nepal_eq/nepal_eq_severe_im_24472.jpg,1
nepal_eq/nepal_eq_none_im_18854.jpg,0
nepal_eq/nepal_eq_none_im_28887.jpg,0
nepal_eq/nepal_eq_severe_im_14990.jpg,1
nepal_eq/nepal_eq_severe_im_13781.jpg,1
nepal_eq/nepal_eq_none_im_22391.jpg,0
nepal_eq/nepal_eq_severe_im_40715.jpg,1
nepal_eq/nepal_eq_severe_im_39770.jpg,1
nepal_eq/nepal_eq_severe_im_32337.jpg,1
nepal_eq/nepal_eq_severe_im_7795.jpg,1
nepal_eq/nepal_eq_severe_im_41705.jpg,1
nepal_eq/nepal_eq_none_im_14480.jpg,0
nepal_eq/nepal_eq_mild_im_19702.jpg,1
nepal_eq/nepal_eq_severe_im_29156.jpg,1
nepal_eq/nepal_eq_none_im_36912.jpg,0
nepal_eq/nepal_eq_severe_im_594.jpg,1
nepal_eq/nepal_eq_severe_im_4065.jpg,1
nepal_eq/nepal_eq_none_im_13932.png,0
nepal_eq/nepal_eq_severe_im_40622.jpg,1
nepal_eq/nepal_eq_none_im_28442.jpg,0
nepal_eq/nepal_eq_severe_im_29672.jpg,1
nepal_eq/nepal_eq_none_im_16070.jpg,0
nepal_eq/nepal_eq_severe_im_42999.jpg,1
nepal_eq/nepal_eq_none_im_38651.jpg,0
nepal_eq/nepal_eq_none_im_18301.jpg,0
nepal_eq/nepal_eq_severe_im_22507.jpg,1
nepal_eq/nepal_eq_none_im_31180.jpg,0
nepal_eq/nepal_eq_none_im_141.jpg,0
nepal_eq/nepal_eq_none_im_15875.jpg,0
nepal_eq/nepal_eq_severe_im_10572.jpg,1
nepal_eq/nepal_eq_none_im_17054.jpg,0
nepal_eq/nepal_eq_none_im_16993.jpg,0
nepal_eq/nepal_eq_severe_im_12109.jpg,1
nepal_eq/nepal_eq_severe_im_34470.jpg,1
nepal_eq/nepal_eq_none_im_17934.jpg,0
nepal_eq/nepal_eq_severe_im_13768.jpg,1
nepal_eq/nepal_eq_none_im_32792.jpg,0
nepal_eq/nepal_eq_none_im_22950.jpg,0
nepal_eq/nepal_eq_severe_im_37420.jpg,1
nepal_eq/nepal_eq_none_im_27451.jpg,0
nepal_eq/nepal_eq_none_im_25715.jpg,0
nepal_eq/nepal_eq_severe_im_31251.jpg,1
nepal_eq/nepal_eq_severe_im_33840.jpg,1
nepal_eq/nepal_eq_none_im_42721.jpg,0
nepal_eq/nepal_eq_none_im_36005.jpg,0
nepal_eq/nepal_eq_severe_im_32972.jpg,1
nepal_eq/nepal_eq_none_im_16039.png,0
nepal_eq/nepal_eq_mild_im_40357.jpg,1
nepal_eq/nepal_eq_severe_im_13168.jpg,1
nepal_eq/nepal_eq_mild_im_14590.jpg,1
nepal_eq/nepal_eq_severe_im_21922.jpg,1
nepal_eq/nepal_eq_none_im_10988.jpg,0
nepal_eq/nepal_eq_none_im_39877.jpg,0
nepal_eq/nepal_eq_severe_im_36852.jpg,1
nepal_eq/nepal_eq_severe_im_12106.jpg,1
nepal_eq/nepal_eq_severe_im_18217.jpg,1
nepal_eq/nepal_eq_none_im_27240.jpg,0
nepal_eq/nepal_eq_severe_im_21504.jpg,1
nepal_eq/nepal_eq_severe_im_6772.jpg,1
nepal_eq/nepal_eq_none_im_34589.jpg,0
nepal_eq/nepal_eq_severe_im_6456.jpg,1
nepal_eq/nepal_eq_none_im_6844.jpg,0
nepal_eq/nepal_eq_severe_im_29107.jpg,1
nepal_eq/nepal_eq_severe_im_21060.jpg,1
nepal_eq/nepal_eq_severe_im_484.jpg,1
nepal_eq/nepal_eq_severe_im_7052.jpg,1
nepal_eq/nepal_eq_severe_im_38350.jpg,1
nepal_eq/nepal_eq_none_im_26314.jpg,0
nepal_eq/nepal_eq_none_im_43120.jpg,0
nepal_eq/nepal_eq_none_im_37232.jpg,0
nepal_eq/nepal_eq_severe_im_18073.jpg,1
nepal_eq/nepal_eq_none_im_31365.jpg,0
nepal_eq/nepal_eq_severe_im_37843.jpg,1
nepal_eq/nepal_eq_severe_im_19737.jpg,1
nepal_eq/nepal_eq_mild_im_23583.jpg,1
nepal_eq/nepal_eq_severe_im_18677.jpg,1
nepal_eq/nepal_eq_none_im_928.jpg,0
nepal_eq/nepal_eq_none_im_38.jpg,0
nepal_eq/nepal_eq_mild_im_6469.jpg,1
nepal_eq/nepal_eq_severe_im_17873.jpg,1
nepal_eq/nepal_eq_none_im_37306.jpg,0
nepal_eq/nepal_eq_none_im_13723.jpg,0
nepal_eq/nepal_eq_severe_im_37066.jpg,1
nepal_eq/nepal_eq_none_im_31362.jpg,0
nepal_eq/nepal_eq_none_im_7644.jpg,0
nepal_eq/nepal_eq_severe_im_22649.jpg,1
nepal_eq/nepal_eq_mild_im_6541.jpg,1
nepal_eq/nepal_eq_none_im_26205.jpg,0
nepal_eq/nepal_eq_severe_im_32727.jpg,1
nepal_eq/nepal_eq_severe_im_22506.jpg,1
nepal_eq/nepal_eq_mild_im_5888.jpg,1
nepal_eq/nepal_eq_none_im_9344.jpg,0
nepal_eq/nepal_eq_mild_im_6950.jpg,1
nepal_eq/nepal_eq_none_im_13073.jpg,0
nepal_eq/nepal_eq_none_im_42547.jpg,0
nepal_eq/nepal_eq_none_im_42639.jpg,0
nepal_eq/nepal_eq_severe_im_37243.jpg,1
nepal_eq/nepal_eq_none_im_39539.jpg,0
nepal_eq/nepal_eq_none_im_8959.jpg,0
nepal_eq/nepal_eq_none_im_30101.jpg,0
nepal_eq/nepal_eq_mild_im_42175.jpg,1
nepal_eq/nepal_eq_severe_im_18982.jpg,1
nepal_eq/nepal_eq_severe_im_12833.jpg,1
nepal_eq/nepal_eq_severe_im_25871.jpg,1
nepal_eq/nepal_eq_severe_im_37615.jpg,1
nepal_eq/nepal_eq_severe_im_15430.jpg,1
nepal_eq/nepal_eq_severe_im_41442.jpg,1
nepal_eq/nepal_eq_none_im_17855.jpg,0
nepal_eq/nepal_eq_none_im_31710.jpg,0
nepal_eq/nepal_eq_mild_im_17949.jpg,1
nepal_eq/nepal_eq_none_im_27248.jpg,0
nepal_eq/nepal_eq_none_im_11438.jpg,0
nepal_eq/nepal_eq_severe_im_22626.jpg,1
